slug,pair,decade,metric,tau,se,t,p,n,n_seg,y_mean,h
philadelphia,B-C,1990,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,1990,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,1990,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,1990,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,1990,walking_circuity,0.003775343845198787,0.010479014531832812,0.36027661129108746,0.7188955069336681,1782,299,1.2307298465387853,300.0
philadelphia,B-C,1990,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,2000,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,2000,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,2000,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,2000,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,2000,walking_circuity,0.007018763968618265,0.010204786805522219,0.6877913377690684,0.49211917947506856,1782,299,1.2268129369294332,300.0
philadelphia,B-C,2000,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,2010,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,2010,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,2010,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,2010,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,2010,walking_circuity,-0.006271300545757992,0.010476911856763945,-0.5985829251497625,0.5499057518298147,1782,299,1.2283187269277904,300.0
philadelphia,B-C,2010,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,2020,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,2020,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,2020,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,2020,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,2020,walking_circuity,-0.0011664508393321373,0.01023081294180378,-0.114013504690907,0.9093038634155055,1782,299,1.2272229508090553,300.0
philadelphia,B-C,2020,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,C-D,1940,link_node_ratio,0.010930734143672245,0.009460222481203777,1.155441551759505,0.2489464725797591,1591,267,1.1647631868187052,300.0
philadelphia,C-D,1940,connected_node_ratio,0.025009716462662358,0.013881622251503991,1.8016422007127233,0.0727339760533849,1591,267,0.7073828433468986,300.0
philadelphia,C-D,1940,intersection_density,-2.1500859318964154,3.5651781337893445,-0.603079523998746,0.5469696366073693,1591,267,140.04569044653337,300.0
